timestamp_ns,传感器类型,ax(m/s²),ay(m/s²),az(m/s²),纬度,经度,速度(m/s),航向角(°),gx(rad/s),gy(rad/s),gz(rad/s)
350350879747462,加速度计,-0.5273,7.8913,6.2237,,,,,,,
350350879754180,陀螺仪,,,,,,,,0.0924,0.0230,0.2218
350350889760795,加速度计,-1.0648,7.3550,2.4307,,,,,,,
350350899780847,陀螺仪,,,,,,,,0.0276,0.0760,0.3647
350350899774128,加速度计,0.6889,4.4185,6.2495,,,,,,,
350350909787566,加速度计,0.1568,7.2281,6.4356,,,,,,,
350350919801420,加速度计,-0.0491,9.4445,9.7869,,,,,,,
350350919808555,陀螺仪,,,,,,,,0.0281,0.1562,0.4008
350350929815795,加速度计,-0.2568,7.8602,4.6759,,,,,,,
350350939831003,加速度计,-0.3346,6.8624,4.2862,,,,,,,
350350939838972,陀螺仪,,,,,,,,-0.0286,0.2128,0.4545
350350949847045,加速度计,-1.2929,3.7733,9.9964,,,,,,,
350350959863920,加速度计,-1.0241,6.5835,9.9144,,,,,,,
350350959872722,陀螺仪,,,,,,,,-0.0313,0.2591,0.4949
350350969881628,加速度计,0.0694,9.5427,7.1036,,,,,,,
350350979900170,加速度计,-0.8314,5.8413,7.2048,,,,,,,
350350979909805,陀螺仪,,,,,,,,-0.0130,0.2848,0.4670
350350989919545,加速度计,-1.3449,3.3860,7.6142,,,,,,,
350350999939753,加速度计,-1.1582,6.2549,5.1068,,,,,,,
350350999950222,陀螺仪,,,,,,,,0.0439,0.2960,0.4726
350351009960691,加速度计,-0.1981,9.0501,2.4864,,,,,,,
350351019982045,加速度计,-0.7123,7.0402,4.3874,,,,,,,
350351019992930,陀螺仪,,,,,,,,-0.0795,0.2419,0.4016
350351030003816,加速度计,0.4160,5.8861,9.8928,,,,,,,
350351040025899,加速度计,-1.1121,6.1327,11.0427,,,,,,,
350351040036993,陀螺仪,,,,,,,,0.0079,0.2518,0.3064
350351050047982,加速度计,-0.6494,8.6485,5.4528,,,,,,,
350351060069649,加速度计,-0.0036,8.6299,3.1759,,,,,,,
350351060079909,陀螺仪,,,,,,,,0.0134,0.2176,0.2539
350351070089545,加速度计,-0.0425,8.8741,4.2521,,,,,,,
350351080117097,陀螺仪,,,,,,,,-0.1072,0.1342,0.1276
350351080107878,加速度计,-1.3922,5.7515,6.4518,,,,,,,
350351090126107,加速度计,-0.5543,6.5661,8.8059,,,,,,,
350351100144024,加速度计,-0.4723,7.8566,8.7586,,,,,,,
350351100153034,陀螺仪,,,,,,,,-0.0519,0.0555,0.0265
350351110161941,加速度计,0.2514,6.7205,9.2829,,,,,,,
350351120180274,加速度计,0.1377,7.7440,5.8496,,,,,,,
350351120190118,陀螺仪,,,,,,,,0.0659,0.0272,-0.1237
350351130202670,加速度计,-0.8541,8.4509,0.8679,,,,,,,
350351140215587,加速度计,-0.1963,6.7888,4.0247,,,,,,,
